filename            , member, phrase          , augmentation, mfcc_0_mean        , mfcc_0_std         , mfcc_1_mean        , mfcc_1_std        , mfcc_2_mean        , mfcc_2_std        , mfcc_3_mean         , mfcc_3_std        , mfcc_4_mean         , mfcc_4_std        , mfcc_5_mean        , mfcc_5_std         , mfcc_6_mean        , mfcc_6_std        , mfcc_7_mean        , mfcc_7_std        , mfcc_8_mean          , mfcc_8_std        , mfcc_9_mean         , mfcc_9_std         , mfcc_10_mean         , mfcc_10_std        , mfcc_11_mean        , mfcc_11_std        , mfcc_12_mean       , mfcc_12_std        , spectral_rolloff_mean, spectral_rolloff_std, energy              , energy_std           , zcr_mean           , zcr_std             , spectral_centroid_mean, spectral_centroid_std
confirm - alli.wav  ,       , confirm - alli  , original    , -446.8144226074219 ,  66.21894073486328 , 145.6709747314453  , 50.02565383911133 , 4.578029155731201  , 24.467330932617188, 38.873687744140625  , 28.541046142578125, 1.437048077583313   , 22.68947410583496 , 19.39579200744629  , 12.518498420715332 , -3.332104444503784 , 15.629292488098145, -6.798336029052734 , 15.555856704711914, 3.654893636703491    ,  8.069334030151367, -0.6881448030471802 ,  9.198029518127441 , -4.066723823547363   , 10.297737121582031 , 2.742955446243286   ,  6.004612445831299 , -11.090630531311035,  8.968003273010254 ,    1955.4009331597222,   1713.4364075793287,  12.244077682495117 , 0.01728854887187481  , 0.05937138310185185, 0.0717705064935507  ,     1162.1197601426186,     907.4750979708842
confirm - alli.wav  ,       , confirm - alli  , pitch_shift , -461.3740234375    ,  66.47434997558594 , 137.1125946044922  , 45.75553894042969 , 7.798451900482178  , 32.6646842956543  , 32.47889709472656   , 29.006635665893555, -1.2048934698104858 , 20.393287658691406, 14.640233039855957 , 13.576933860778809 , -15.654956817626953, 18.892709732055664, 1.3530393838882446 , 10.109519958496094, 1.1578689813613892   ,  8.3529634475708  , -5.796203136444092  ,  9.556435585021973 , -0.5295359492301941  ,  6.902200698852539 , -8.185404777526855  ,  8.653532981872559 , -6.039273262023926 ,  9.721100807189941 ,    2349.3787977430557,   1849.488206009339 ,   4.630518913269043 , 0.010632309131324291 , 0.06852816358024691, 0.0798674193205951  ,     1336.569996671824 ,     953.6414773205322
confirm - alli.wav  ,       , confirm - alli  , time_stretch, -470.3654479980469 ,  65.14910888671875 , 145.5388946533203  , 46.61125946044922 , 6.060881614685059  , 23.175809860229492, 37.87520217895508   , 28.409692764282227, -0.14991582930088043, 22.81853485107422 , 19.46769905090332  , 11.999624252319336 , -3.7716028690338135, 16.630624771118164, -7.061969757080078 , 14.789198875427246, 4.1188645362854      ,  7.026534557342529, -0.16106516122817993,  9.378057479858398 , -3.959120750427246   , 10.998653411865234 , 3.464404344558716   ,  6.682336330413818 , -11.279319763183594,  9.084031105041504 ,    2025.6591796875   ,   1680.8447741938824,   5.261563301086426 , 0.012154001742601395 , 0.05710100446428571, 0.0657526182244073  ,     1162.5396639592234,     840.3150678341766
confirm - alli.wav  ,       , confirm - alli  , add_noise   , -315.9193188113516 ,  29.011578741795866,  50.060286889199254, 28.290715454235343, 28.254381103941864 , 16.969414239610984, 17.335354550835124  , 16.98668089173905 , 10.011046542508897  , 16.32277004595155 , 8.194536024601762  , 11.396588139572257 , 2.406862926869963  , 11.99002312951159 , -2.391632128784867 , 12.657729374118933, 0.27976202172437586  ,  8.840323718616101, -0.5315854361704936 ,  7.847253532085333 , -1.1889145491253836  ,  7.116977031766767 , -1.1517113660300704 ,  5.206633416603078 , -4.0919279376123985,  7.66383154576855  ,    7916.509331597223 ,   1048.9609801173335,  12.617612440793962 , 0.01755024718104716  , 0.18564332561728394, 0.10720498246071415 ,     3535.3564467172046,     932.5601357376961
confirm - alli.wav  ,       , confirm - alli  , gain        , -463.3684997558594 ,  66.21894073486328 , 145.67098999023438 , 50.025657653808594, 4.578029155731201  , 24.467330932617188, 38.87368392944336   , 28.541046142578125, 1.4370487928390503  , 22.68947410583496 , 19.395790100097656 , 12.518498420715332 , -3.3321032524108887, 15.629292488098145, -6.79833459854126  , 15.55585765838623 , 3.6548917293548584   ,  8.069334030151367, -0.6881447434425354 ,  9.198031425476074 , -4.066723346710205   , 10.297738075256348 , 2.742954969406128   ,  6.004611015319824 , -11.090630531311035,  8.968002319335938 ,    1955.4009331597222,   1713.4364075793287,   8.741929054260254 , 0.014608281664550304 , 0.05937138310185185, 0.0717705064935507  ,     1162.1197620822365,     907.4750973250826
confirm - ange.wav  ,       , confirm - ange  , original    , -448.70465087890625,  59.23704528808594 , 115.85440063476562 , 31.82693862915039 , 21.280826568603516 , 18.841440200805664, 2.963102340698242   , 14.61257553100586 , -4.01856803894043   , 12.112324714660645, 2.336360454559326  ,  8.25512981414795  , -5.065130710601807 ,  9.34451675415039 , 6.051957607269287  ,  7.457658290863037, -0.01059776172041893 ,  6.779585361480713, 3.397703170776367   ,  6.874515533447266 , -4.743644714355469   ,  7.029078483581543 , -5.48243522644043   ,  9.62868881225586  , -3.975025177001953 ,  6.14763069152832  ,    4211.827761627907 ,   2372.372995530542 ,   8.766807556152344 , 0.011565935797989368 , 0.0860396984011628 , 0.054796371975908004,     1946.4871580040885,     846.9823084545353
confirm - ange.wav  ,       , confirm - ange  , pitch_shift , -474.0316467285156 ,  62.400814056396484, 117.15419006347656 , 30.530372619628906, 11.1215181350708   , 17.157487869262695, -2.4426395893096924 , 16.28181266784668 , -4.822488784790039  , 10.099966049194336, 2.0361106395721436 ,  9.18038272857666  , -0.9612204432487488,  9.716418266296387, 6.774247646331787  ,  7.731222152709961, -4.7179670333862305  ,  7.671320915222168, -2.3285937309265137 ,  9.125497817993164 , -11.725469589233398  , 10.61219596862793  , 0.33593735098838806 ,  6.165161609649658 , -4.376655101776123 ,  6.953690052032471 ,    4015.358148619186 ,   2180.1886696509964,   4.465343952178955 , 0.00825443770736456  , 0.08462027616279069, 0.0598055683774713  ,     1905.0617230638784,     785.4825955668229
confirm - ange.wav  ,       , confirm - ange  , time_stretch, -476.44573974609375,  58.95210266113281 , 117.87657928466797 , 31.13975715637207 , 21.247989654541016 , 18.621788024902344, 3.10847806930542    , 14.203734397888184, -5.863447666168213  , 12.893545150756836, 0.8382471799850464 ,  8.008033752441406 , -6.8226094245910645,  9.935039520263672, 4.777989387512207  ,  8.176970481872559, -0.8403668999671936  ,  6.801158905029297, 3.1091599464416504  ,  7.526856422424316 , -5.364461421966553   ,  7.361926078796387 , -6.4507737159729    ,  9.025087356567383 , -4.0246992111206055,  5.608713150024414 ,    4056.6055297851562,   2305.0999175747825,   3.4407589435577393, 0.0077702561393380165, 0.07775006975446429, 0.05113965592213373 ,     1875.868605639246 ,     783.9273377884746
confirm - ange.wav  ,       , confirm - ange  , add_noise   , -329.10403725833646,  29.05964802071833 ,  36.6257902048466  , 26.14362352661488 , 19.288015361747664 , 10.187613554266703, 6.410736818538406   ,  9.871969546564996, -0.35476074694970716,  9.737737963803106, -0.917438532000014 ,  6.8209989103809665, -1.088457872595879 ,  6.332940741680125, 0.3237531701344179 ,  5.839618359701526, 1.295145682531394    ,  4.620416984139425, 0.7575424364350466  ,  4.9765908470539255, -1.7417970034902113  ,  5.500804253720886 , -3.7124737366156926 ,  5.937375569808634 , -2.792833388903168 ,  5.3797622881538905,    8585.488394803779 ,    939.8559502729253,   9.354612241945198 , 0.011947386856698553 , 0.3000545058139535 , 0.1410492419848767  ,     4299.975859344491 ,     947.1344508213045
confirm - ange.wav  ,       , confirm - ange  , gain        , -435.89227294921875,  59.23704528808594 , 115.8543930053711  , 31.82693862915039 , 21.280826568603516 , 18.84143829345703 , 2.963102102279663   , 14.61257553100586 , -4.0185675621032715 , 12.112323760986328, 2.3363606929779053 ,  8.255128860473633 , -5.065131187438965 ,  9.344517707824707, 6.051957607269287  ,  7.457658767700195, -0.010597288608551025,  6.779585838317871, 3.397703170776367   ,  6.874515056610107 , -4.743645191192627   ,  7.029079437255859 , -5.482435703277588  ,  9.628689765930176 , -3.9750256538391113,  6.1476287841796875,    4211.827761627907 ,   2372.372995530542 ,  11.378582000732422 , 0.013176621869206429 , 0.0860396984011628 , 0.054796371975908004,     1946.4871618198945,     846.9823060334738
confirm - elissa.wav,       , confirm - elissa, original    , -428.11077880859375,  99.7204360961914  , 147.87710571289062 , 79.54086303710938 , -7.303242206573486 , 44.774559020996094, 25.27825927734375   , 21.218446731567383, 2.844790458679199   , 22.447050094604492, 0.4269288182258606 , 17.97872543334961  , -11.142681121826172, 22.194522857666016, 5.326380729675293  , 10.631772994995117, -7.159801006317139   , 16.698938369750977, 1.1540577411651611  ,  8.07000732421875  , 0.031426191329956055 ,  9.556808471679688 , 6.088759422302246   ,  9.28099536895752  , -1.4950902462005615,  7.263372898101807 ,    2597.779083251953 ,   1989.417785336686 ,  29.409147262573242 , 0.030195051804184914 , 0.10141754150390625, 0.09298395784545613 ,     1399.073050782395 ,    1098.0204199087425
confirm - elissa.wav,       , confirm - elissa, pitch_shift , -433.08245849609375, 100.0545425415039  , 142.32180786132812 , 74.12630462646484 , -9.433124542236328 , 33.40739822387695 , 19.345741271972656  , 25.96194839477539 , -5.752952575683594  , 17.317853927612305, -7.870495796203613 , 14.498693466186523 , -6.4648518562316895, 20.733997344970703, 3.71313214302063   , 11.100001335144043, -6.349514484405518   ,  8.837813377380371, 5.406918525695801   , 15.388914108276367 , -0.027956798672676086,  7.3990864753723145, -2.0752086639404297 ,  8.784944534301758 , -11.694183349609375,  8.403544425964355 ,    2958.292007446289 ,   2192.6881453134765,  15.430987358093262 , 0.021872153505682945 , 0.0958251953125    , 0.0791588563998234  ,     1547.674807403419 ,    1066.398744048957
confirm - elissa.wav,       , confirm - elissa, time_stretch, -440.6976623535156 ,  90.29649353027344 , 160.6772918701172  , 67.87394714355469 , -9.388894081115723 , 38.26698684692383 , 29.368715286254883  , 23.199018478393555, -3.3205621242523193 , 20.02574920654297 , 2.7483160495758057 , 17.196523666381836 , -13.370375633239746, 22.001859664916992, 6.145023345947266  ,  8.381462097167969, -8.770759582519531   , 19.681499481201172, 1.151093602180481   ,  7.815022945404053 , 0.28026944398880005  ,  8.59575080871582  , 7.903698921203613   ,  8.292254447937012 , -2.5901851654052734,  6.102535724639893 ,    2425.2259410511365,   1712.0259561668238,  10.587772369384766 , 0.019428694620728493 , 0.07806285511363636, 0.06046635202822816 ,     1268.1329570613766,     832.099226762989
